material_id,energy,energy_per_atom,band_gap,total_magnetization,0,1,2,3,4,5,6,7,8,9,10,11,12,13
mp-995196,-29.95591743,-3.74448967875,0.0,0.20649735,17.0,1.0,-13.0,-1.0,4.0,2.0,1.6666666666666665,-0.33333333333333337,6.666666666666666,-1.3333333333333335,2.3927438328126667,-1.2046591671873332,3.1004611811075575,0.09591474167091096
mp-13208,-22.70532299,-3.784220498333333,0.0,5e-08,10.5,5.5,-1.5,-2.5,3.0,-1.0,4.5,-2.5,6.0,2.0,2.9266906699958213,-0.11619067301040165,2.7073467113880367,-7.165286142196692e-10
mp-972472,-16.56557552,-4.14139388,0.0,1.97e-05,19.0,0.0,-10.0,0.0,2.0,-0.0,4.666666666666666,-0.0,4.0,0.0,3.532151107832189,0.0,3.009042215664378,-0.0
mp-574189,-35.02296899,-2.918580749166667,2.4069000000000003,6.7325e-05,21.0,1.0,-10.0,-2.0,6.0,2.0,9.0,3.0,4.5,-1.5,4.463462961313704,-0.09353675189771815,3.15689963743944,5.790158094787223e-05
mp-684627,-324.97715912,-8.783166462702702,0.0,4.0,13.5,4.5,-5.5,-8.5,18.5,5.5,8.75,-3.25,5.6923076923076925,-1.6923076923076925,3.3065501781602107,-0.5673202350338924,2.372253770112157,5.999758869723593e-06
mp-624221,-108.87386132,-6.8046163325,0.0,1.7e-06,16.0,2.0,-7.0,-3.0,8.0,-2.0,6.133333333333333,-1.4666666666666663,5.0,1.0,3.055221198748292,0.23164238393961845,2.4634972333061906,-0.018764478581160482
mp-1188058,-68.02494713,-8.50311839125,0.0,1.63534225,9.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,8.0,-0.0,3.756207237710016,-0.0,3.056238577624721,0.0
mp-1094272,-89.43737306,-7.453114421666666,0.0,6.07e-05,14.0,5.0,-4.0,-5.0,6.0,-2.0,4.5,-2.5,7.5,2.5,3.036474994280063,5.479372504146873e-05,3.03642475524975,-0.0
mp-2053,-71.09052159,-8.88631519875,0.0,5e-08,15.0,5.0,-5.0,-5.0,4.0,-2.0,5.0,3.0,8.0,4.0,3.592646811953073,0.9626468119530738,2.940429390412223,-0.0
mp-569895,-46.21293646,-5.7766170575,0.0,5.99811155,14.5,5.5,-5.5,-8.5,4.0,2.0,5.0,3.0,6.0,-3.0,3.7026223238395604,-0.4296776761604397,2.8347891847739364,1.3302900117029282e-06
mp-571559,-57.26258597,-1.9087528656666668,2.3719,6e-08,19.5,2.5,-9.5,-2.5,15.0,5.0,9.0,3.0,4.5,-1.5,4.221893660086486,-0.018106339913514624,2.98535683081149,1.216190836261788e-06
mp-1039028,-9.61416417,-1.602360695,0.0,0.0152787,5.5,0.5,1.5,0.5,3.0,-2.0,8.4,-2.4000000000000004,6.0,0.0,3.5486783321535897,3.667846410149167e-06,4.736188487936453,-1.1875014628129419
mp-1018127,-13.50101703,-4.50033901,0.0,0.0014083,14.5,5.5,-3.5,-6.5,1.5,0.5,5.0,-1.0,3.0,-1.0,3.1600545776896896,-0.12194542231031069,3.1985893566539616,2.220446049250313e-16
mp-452,-89.11296654,-5.56956040875,0.0,2.5e-08,16.0,3.0,-8.0,-3.0,8.0,4.0,5.5,-0.5,4.0,-2.0,3.2416020598113198,-0.8533980024275378,2.2182300774940655,6.330487845040977e-08
mp-32838,-225.22664095,-5.63066602375,0.0,2.00785755,15.0,6.0,-4.0,-7.0,20.0,4.0,5.0,-2.0,6.666666666666666,-1.3333333333333335,4.014260785712279,-0.45233376469783537,3.3018981666833547,9.709094184184863e-07
mp-972095,-7.35876612,-0.919845765,0.0,1.3e-06,17.0,1.0,-7.0,1.0,4.0,-2.0,6.0,-0.0,8.0,4.0,3.4100625216642984,0.6444211201510128,2.877123186067263,-1.004040479668511e-05
mp-570153,-266.65846741,-2.6142987000980393,0.0,6.5e-07,9.5,4.5,-1.5,-2.5,51.0,-37.0,7.003246753246753,-1.86038961038961,5.5811688311688314,2.99025974025974,3.9439645218825885,0.9946948589433142,3.0425414638460553,-0.322948933157563
mp-776532,-60.92763393,-10.154605655,3.9024999999999994,0.0,14.0,4.0,-6.0,-8.0,3.0,1.0,1.5,-0.5,4.5,-1.5,2.9507703969043453,-0.26950160309565496,2.0951941496336506,2.220446049250313e-16
mp-1101229,-117.78191847,-5.353723566818181,0.06489999999999974,0.99999985,14.0,5.0,-8.0,-7.0,11.0,7.0,2.166666666666667,1.1666666666666667,3.166666666666667,0.16666666666666674,2.778458109233329,-0.16015031811303615,2.4769295497993293,0.7023922331937561
mp-351,-48.71599919,-6.08949989875,0.0,2.5e-08,15.5,1.5,-8.5,-2.5,4.0,0.0,3.0,-1.0,2.0,0.0,2.623627204214497,-0.035329292458587735,1.777181727567555,0.0
mp-1219175,-19.84757047,-6.615856823333334,0.0,4.3e-06,13.5,4.5,-5.5,-8.5,1.5,-0.5,8.0,-4.0,4.5,1.5,3.462011771252085,-0.0,2.448012,-0.0
mp-14787,-63.28016877,-6.3280168770000005,2.5376,0.0,14.0,5.0,-5.0,-8.0,5.0,1.0,6.0,2.0,5.0,-1.0,3.598493776309705,-0.05125926412218651,2.660255985109038,3.651667856985341e-10
mp-9827,-4.75327385,-0.7922123083333333,0.0,2.9e-06,12.0,6.0,-1.0,-5.0,3.0,1.0,4.0,-0.0,9.0,-3.0,3.709215134019153,-0.6400444890865002,3.658723816726305,0.003956312311649501
mp-1183075,-20.26758098,-5.066895245,0.0,3.901092,10.0,0.0,1.0,0.0,2.0,0.0,7.0,0.0,8.0,-0.0,4.655373229615289,-0.0,3.856637459230579,-0.0
mp-1094311,-18.35654972,-1.5297124766666668,0.0,0.0076888,6.0,1.0,2.0,1.0,6.0,-2.0,6.0,-2.0,6.0,2.0,3.7608719818426177,3.0181573820176055e-06,3.760869644724042,-1.0224410247339222e-06
mp-1076974,-34.72308457,-5.787180761666666,0.0,7.705e-05,14.5,4.5,-1.5,-5.5,3.0,-1.0,2.5,-0.5,6.0,2.0,4.045081144746379,-0.2964451447463794,3.9473220968411677,-0.0
mp-1184058,-42.98002336,-5.37250292,0.0,0.38230405,15.5,1.5,-7.5,-1.5,4.0,-2.0,7.0,-1.0,8.0,4.0,2.8808550285818413,0.5073199251081693,2.3940828123179325,-2.2630440481563596e-06
mp-173,-65.68627296,-4.691876639999999,0.0,0.0,13.5,2.5,-6.5,-3.5,7.0,5.0,4.333333333333334,2.3333333333333335,4.333333333333333,-1.6666666666666667,3.570792048212259,-0.9322763500335938,2.7798551264856,0.36522156314764564
mp-1074123,-85.34357447,-3.8792533849999997,0.0,0.00207475,11.0,6.0,-5.0,-6.0,11.0,3.0,3.7857142857142856,-0.2142857142857142,5.464285714285714,-1.0357142857142856,2.613883576156625,-0.30750319828259975,2.6566329921990013,0.05863388739595732
mp-1397,-32.15294902,-2.6794124183333334,1.7021,0.0,13.5,7.5,-3.5,-7.5,6.0,-2.0,6.5,-0.5,5.75,1.25,4.352677421482345,0.5792183299109563,3.472883683009675,-0.05883164418131526
mp-1009695,-15.77909988,-5.25969996,0.0,5.56e-05,10.5,4.5,-4.5,-6.5,1.5,0.5,4.5,-1.5,9.0,-3.0,2.6860156358124727,-0.719840364187527,2.8151409425645992,1.5919819462695273e-08
mp-1008471,-9.23648859,-2.3091221475,0.0,4.755e-05,19.0,2.0,-9.0,-2.0,2.0,-0.0,2.0,-0.0,5.0,-0.0,3.296825403749078,0.10666741393101842,2.792230593987539,2.220446049250313e-16
mp-1088,-15.68671529,-3.137343058,0.0,8e-07,13.0,4.0,-3.0,-6.0,2.5,1.5,4.25,0.25,10.0,-6.0,3.4470920439224724,-0.8929079542817728,3.3461341487958896,0.02503732167765227
mp-1080266,-64.89125688,-5.40760474,0.9526999999999999,0.0,14.5,5.5,-4.5,-7.5,6.0,2.0,5.0,1.0,3.0,-1.0,4.827981995223443,-0.21992120711085628,2.876532403880444,0.00378824100458508
mp-741,-120.48246432,-10.04020536,3.393299999999999,0.0,14.0,4.0,-6.0,-8.0,6.0,2.0,4.0,-2.0,2.75,0.75,2.7525404352847085,-0.51851530163021,2.0246477270265917,0.213019528603416
mp-1178822,-273.7209223,-8.553778821875,0.0,0.02126205,12.5,3.5,-6.5,-5.5,16.0,8.0,1.9583333333333333,0.20833333333333326,4.416666666666667,-1.7083333333333333,2.035690953372491,-0.5988365491628824,2.174261849627234,0.09153940523023962
mp-2460,-125.88198011,-8.392132007333334,4.1121,0.0,13.5,4.5,-5.5,-8.5,7.5,1.5,5.555555555555555,-0.44444444444444464,4.444444444444445,-0.22222222222222232,3.053419827895544,-0.25450964065639803,2.2452621985980876,0.029202247645147006
mp-11263,-60.57857407,-7.57232175875,0.0,1.75e-06,13.0,4.0,-2.0,-3.0,4.0,-2.0,5.0,3.0,8.0,4.0,3.7470076825807146,1.004007682580715,3.0667672311409615,-0.0
mp-1100925,-330.78386802,-7.350752622666667,0.0,0.7477515333333334,14.0,5.0,-7.0,-6.0,22.5,1.5,6.857142857142857,5.142857142857143,5.625,-0.375,2.884556024326285,0.20809678973923673,2.2314642126868725,3.5597266416775852e-06
mp-1211472,-120.80187071,-5.490994123181818,0.009999999999999787,7e-07,13.5,4.5,-3.5,-6.5,11.0,3.0,5.285714285714286,-2.7142857142857144,7.464285714285714,-2.0357142857142856,3.8886500351123834,-0.8838236616387694,3.632334891717493,0.01966004895964013
mp-510437,-20.93626345,-4.187252689999999,0.0,2.1e-06,16.5,1.5,-6.5,-1.5,2.5,0.5,3.5,0.5,6.666666666666666,-1.3333333333333335,3.276989354771957,0.03017874746920124,2.9595424372060903,0.03614121639695478
mp-1187397,-68.36205433,-8.54525679125,0.0,5.655e-05,15.5,3.5,-5.5,-3.5,4.0,-2.0,7.0,-1.0,8.0,4.0,3.3604053579535456,0.591248210819959,2.7990247149305434,-3.969601267028722e-06
mp-1094196,-29.69801096,-2.4748342466666666,0.0,0.000157475,12.0,7.0,-4.0,-5.0,6.0,-2.0,4.5,-2.5,7.5,2.5,2.9546574906933403,2.8042289972329826e-06,2.954657748563278,-1.369889278679537e-06
mp-1209801,-86.64800213,-5.415500133125,0.0,5.975e-05,13.5,4.5,-3.5,-6.5,8.0,2.0,5.2,-2.8,6.4,-1.6,3.3387279108830663,-0.7013886648809713,3.060054396973176,0.010322549572011175
mp-2316,-6.44739812,-3.22369906,0.0,9e-07,12.5,3.5,-2.5,-5.5,1.0,0.0,6.0,0.0,8.0,0.0,3.514,0.0,3.043213268898517,0.0
mp-21168,-17.92498577,-5.974995256666666,0.0,7.0546709,13.0,4.0,-3.0,-6.0,1.5,0.5,5.5,-2.5,9.0,-3.0,3.4386235738638584,-0.9213764257029968,3.3795795901536327,0.0
mp-1195396,-936.97391183,-6.506763276597223,0.0,0.0001548125,13.5,3.5,-4.5,-4.5,72.0,8.0,3.7125,-0.9125000000000001,6.525,-0.7250000000000001,2.8587883978125292,-0.1592210971086363,2.750406219798945,-0.0012843640259658784
mp-2589,-66.40273479,-5.533561232499999,3.7324,0.0,11.5,6.5,-6.5,-7.5,6.0,2.0,6.5,-5.5,4.5,-1.5,2.4560221196541514,-0.9692738390916038,2.0832439388542383,0.0
mp-2484,-18.6162669,-4.654066725,0.0,3.67e-05,14.0,5.0,-3.0,-6.0,2.0,1.0,7.0,1.0,8.0,-4.0,4.000263320354437,-0.6863366796455634,3.313926640708874,-2.220446049250313e-16
mp-973835,-11.41105884,-5.70552942,0.0,1.4e-06,16.0,1.0,-9.0,-4.0,1.0,-0.0,12.0,-0.0,4.0,-0.0,3.331297425895502,-0.0,2.039994718722759,-0.0
mp-1183439,-22.02286737,-5.5057168425,0.0,0.0031534,18.5,2.5,-6.5,-2.5,2.0,-1.0,7.0,-1.0,8.0,4.0,3.4785856773345216,0.5968343226654784,2.8817542364290434,-2.8817600001840304e-06
mp-1094541,-14.92784353,-2.4879739216666668,0.0,6.35e-06,12.5,7.5,-4.5,-5.5,3.0,-1.0,5.25,-2.25,6.75,2.25,2.944945625685019,-2.1414983297773915e-07,2.9449473174887455,-1.4104183398977455e-07
mp-32958,-81.0655599,-5.40437066,0.0,0.00574046,14.0,5.0,-6.0,-9.0,7.5,-2.5,7.4,-4.6,3.4,0.6000000000000001,4.148595,0.0,2.6566941236351687,-0.11620869378782017
mp-573425,-357.98915075,-6.884406745192308,0.0,0.0,10.5,2.5,-1.5,-3.5,26.0,-6.0,5.3875,-3.9875,5.1,1.1,2.975885759780299,-0.573939468667944,2.856426748084168,-0.02288368283844555
mp-1094486,-30.48868522,-2.5407237683333332,0.0,1.60993175,6.5,1.5,0.5,-0.5,6.0,-4.0,6.0,-4.0,6.3,3.7,3.0051672256889783,2.774311021802589e-06,3.1296461846725405,-0.12448007985679532
mp-540572,-142.49849846,-2.968718717916667,2.1637,2.0833333333333336e-07,18.5,1.5,-13.5,-0.5,24.0,12.0,1.6666666666666665,0.33333333333333337,2.833333333333333,-0.16666666666666674,3.291946401787171,-0.46879792716506574,2.7135812985122976,0.9497985619642715
mp-1188133,-100.76200507,-5.0381002535,0.5684,7.5e-08,15.0,6.0,-4.0,-7.0,10.0,2.0,9.75,2.25,5.0,-1.0,4.300713419696949,-0.017672372512178125,3.0582893773646855,-0.002571551171549391
mp-863316,-45.5631285,-5.6953910625,0.0,2.99999985,15.0,3.0,-9.0,-5.0,4.0,2.0,2.5,0.5,4.166666666666667,-1.8333333333333333,2.4340360220644355,-0.33062886433477034,1.9823352184969154,0.1824079735954831
mp-2415,-12.55378156,-3.13844539,0.0,3.1e-06,14.0,5.0,-2.0,-5.0,2.0,1.0,7.0,1.0,8.0,-4.0,3.988654994242369,-0.6843450057576315,3.3043099884847367,2.220446049250313e-16
mp-1186048,-19.29507816,-2.41188477,0.0,3.04997245,8.0,4.0,-1.0,-3.0,4.0,-2.0,7.0,-1.0,8.0,4.0,4.099209472184523,0.7855248853924797,3.407286801589729,-1.958190697148865e-06
mp-1097011,-35.25898161,-5.876496935,0.0,0.0002453,19.5,2.5,-12.5,0.5,3.0,-1.0,2.5,1.5,6.0,2.0,2.282129882575691,1.1443595451374862,2.8408110918341785,0.0
mp-1071152,-35.0915478,-5.8485913,0.0,0.00023535,11.0,5.0,-5.0,-7.0,3.0,1.0,5.0,-4.0,3.75,-0.25,2.9634361866159162,-1.4462238133840835,2.9892619069364845,0.1871616863535892
mp-638005,-122.51917379,-5.104965574583333,3.1373,0.0,19.0,1.0,-13.0,1.0,12.0,-4.0,4.125,1.875,2.875,0.625,3.346182423029892,0.7384438210740893,2.509200128420453,-0.08260179678216129
mp-1244996,-769.04107216,-7.324200687238095,0.9218,0.0,13.5,4.5,-7.5,-6.5,52.5,22.5,3.2199999999999998,0.9533333333333331,2.986666666666667,-0.6133333333333333,2.881457226112741,-0.23907419267598318,2.056525896640777,0.307958505365708
mp-1217358,-12.69688593,-3.1742214825,0.0,2.78e-05,19.0,2.0,-8.0,-3.0,2.0,1.0,4.666666666666666,0.6666666666666665,3.0,1.0,2.839915,0.0,3.705345137513398,0.8654296375133979
mp-756587,-212.68584091,-8.861910037916667,2.3165,0.0,13.0,5.0,-7.0,-7.0,12.0,4.0,3.75,-0.75,4.5,-1.5,2.7780954628135484,-0.19177668265143888,1.9771218553454255,0.0077765725332236135
mp-1027692,-79.40569858,-6.617141548333334,1.5906000000000002,0.001598525,15.5,4.5,-6.5,-5.5,6.0,2.0,6.5,0.5,4.5,-1.5,3.326948445942618,-0.0,2.546987228905957,6.715259698752973e-06
mp-940,-25.56934216,-12.78467108,0.0,7.0000002,13.0,4.0,-5.0,-8.0,1.0,0.0,12.0,0.0,6.0,0.0,3.525634404454569,0.0,2.4929999977423045,0.0
mp-16726,-35.08639776,-4.38579972,0.0,3.1e-06,9.0,6.0,-5.0,-6.0,4.0,-0.0,5.0,-3.0,2.0,-0.0,2.2583165565909793,-0.7416834434090206,2.211070329048807,-0.0
mp-1187308,-37.10960501,-4.63870062625,0.0,0.85336535,9.0,0.0,3.0,0.0,4.0,0.0,7.0,0.0,8.0,-0.0,4.1299509811744555,-0.0,3.410227140528712,0.0
mp-505539,-249.37999358,-7.793124799375,0.0,4.4908621,14.5,4.5,-6.5,-4.5,16.0,-4.0,5.4,0.6000000000000001,6.466666666666667,1.8666666666666671,3.028081036170418,0.31796975230696645,2.4815828482104774,-0.02566405518834247
mp-571615,-57.27208696,-1.9090695653333334,2.3882,6.999999999999999e-08,19.5,2.5,-9.5,-2.5,15.0,5.0,9.0,3.0,4.5,-1.5,4.221893660086831,-0.01810633991316868,2.985356975456186,1.3608361824068993e-06
mp-1039270,-24.6305997,-3.0788249625,0.0,0.008483375,7.0,2.0,2.0,1.0,4.0,0.0,12.0,0.0,6.0,0.0,4.374301141349095,0.0,3.093098,0.0
mp-765600,-125.51481114,-5.2297837975000006,3.1486,0.0,14.0,5.0,-8.0,-7.0,12.0,8.0,2.6,1.6,3.1,-0.8999999999999999,2.8810980265037216,-0.372906816631422,2.494989901701877,0.7668395306429172
mp-1227342,-14.61373176,-4.87124392,0.0,0.7501744,8.5,4.5,-2.5,-2.5,1.5,-0.5,5.0,-1.0,3.0,1.0,2.2249612904884435,-0.0,2.2249598071814107,-7.416542577853846e-07
mp-1221964,-18.35143178,-4.587857945,0.0,0.0,10.0,5.0,-2.0,-3.0,2.0,1.0,8.0,2.0,5.0,-1.0,2.936584763782921,-0.0,3.294872971753213,0.3582882079702914
mp-32736,-229.0608362,-5.726520905,1.6228000000000002,7.5e-08,14.5,5.5,-4.5,-7.5,20.0,4.0,5.0,-2.0,6.666666666666666,-1.3333333333333335,3.6069499021550753,-0.40643732836819946,2.966867720968348,8.884241995410491e-07
mp-570697,-72.65308451,-6.054423709166667,1.7534999999999998,0.0,11.0,5.0,-5.0,-7.0,6.0,2.0,7.5,-4.5,4.5,-1.5,2.8411550468075477,-1.217637877203235,2.349196245527393,-0.0
mp-531572,-321.59862546,-4.176605525454545,5.083,2.6123067,13.5,6.5,-5.5,-8.5,38.5,13.5,8.26923076923077,-3.730769230769231,6.038461538461538,-1.9615384615384617,4.136020342293433,-0.8045343796611515,3.0344604075468666,0.009000792966912252
mp-600027,-569.06032595,-7.903615638194444,5.522600000000001,4.454583333333333e-05,17.5,0.5,-12.5,-1.5,36.0,12.0,5.0,1.0,3.0,-1.0,2.848287223619227,-0.22204595575866648,1.6093674061612506,0.00030082626671712465
mp-1183968,-12.82841341,-3.2071033525,0.4451999999999998,0.0019355,17.5,2.5,-10.5,-3.5,2.0,-1.0,7.0,-1.0,8.0,4.0,2.9948892417297284,0.5138417582702719,2.4810474834594562,-0.0
mp-1189318,-115.1217245,-5.756086225,1.3695,0.0,14.5,5.5,-4.5,-7.5,10.0,2.0,9.75,2.25,5.0,-1.0,3.8772555561204456,-0.03813864266411948,2.7592056572879873,0.0049734456020289475
mvc-4486,-82.34746276,-5.881961625714285,0.05379999999999985,0.0,19.0,1.0,-12.0,2.0,7.0,-3.0,3.2,-1.2000000000000002,3.7,1.3,2.8193631121157505,0.22295780698816725,2.0612064247136566,-0.26412474192564883
mp-1225523,-20.98633585,-5.2465839625,0.0,0.22783,9.5,0.5,3.5,0.5,2.0,-1.0,8.0,-2.0,4.333333333333333,1.6666666666666667,3.395648244109265,0.03514075589073529,3.7053697135435284,-0.34486222532499844
mp-1220037,-172.61284726,-6.164744545,0.0,0.00023605,14.0,5.0,-5.0,-8.0,14.0,4.0,4.611111111111111,0.6111111111111112,6.377777777777777,-1.822222222222222,3.576549404325755,-0.3870996198665628,2.931931282144914,0.00412766565529199
mp-1185837,-14.18595981,-2.364326635,0.0,0.0006307,6.0,1.0,1.0,-0.0,3.0,-2.0,7.8,-1.7999999999999998,7.2,4.8,4.1504096656183735,1.1202695290483817,3.0552528194750534,-0.012095324209329794
mp-22925,-4.91680629,-2.458403145,1.3678000000000001,0.0,19.0,3.0,-9.0,-3.0,1.0,-0.0,8.0,-0.0,4.0,-0.0,4.412399,-0.0,2.7381014394076413,-0.0
mp-1363,-13.51330259,-2.2522170983333334,0.0,5e-07,10.5,6.5,-1.5,-3.5,3.0,-1.0,4.5,-2.5,6.0,2.0,3.037797074311082,-0.27679707567730727,3.1166500650166915,-5.313172124488119e-10
mp-573471,-279.29863692,-2.659987018285714,0.0,7.206e-05,11.0,8.0,-4.0,-5.0,52.5,-32.5,7.229411764705882,1.7705882352941176,7.552941176470588,4.447058823529412,3.780757935613045,1.0459788023045997,2.9018183559142963,-0.06811994619193262
mp-21991,-401.16108103,-6.26814189109375,0.0,1e-07,16.5,2.5,-8.5,-4.5,32.0,-2.0,6.294117647058823,1.7058823529411766,4.329411764705882,0.2705882352941176,3.02188862783872,0.2115587795392435,2.32478444176761,-0.0052224631298396496
mp-1183261,-31.37981851,-3.92247731375,0.0,1.7742864,14.5,1.5,-4.5,-1.5,4.0,2.0,7.0,1.0,8.0,-4.0,3.382167157737789,-0.591589611700879,2.7928352433383763,4.199913503422081e-06
mp-8101,-28.5412596,-9.5137532,0.0,5e-07,14.5,2.5,-6.5,-6.5,1.5,0.5,4.5,-1.5,6.0,-2.0,2.2963091569648677,-0.593690839822728,2.9808971065136154,0.07809710777809431
mp-1183657,-12.16158994,-3.040397485,0.0,0.000156,19.0,2.0,-8.0,-1.0,2.0,1.0,6.0,2.0,8.0,-4.0,3.8055758728120166,-0.6369281271879865,3.16864774562403,0.027323041775668244
mp-29179,-85.44934928,-3.5603895533333336,3.0512000000000006,0.0,19.5,0.5,-11.5,-2.5,12.0,4.0,2.0,1.0,3.875,-0.625,2.953533415798658,-0.2519122500616282,2.649076936205293,0.08769171263606967
mp-974415,-37.07430722,-9.268576805,0.0,0.002717,16.5,3.5,-4.5,-3.5,2.0,-1.0,8.666666666666666,3.3333333333333335,6.333333333333334,1.6666666666666665,3.6711642133629327,0.882578001634309,2.860485509773853,-0.0718992980452291
mp-1458,-81.51804337,-10.18975542125,0.0,5e-08,12.5,2.5,-1.5,-1.5,4.0,-2.0,5.0,3.0,8.0,4.0,3.5054260899214373,0.9392760899214372,2.8690429202305427,-0.0
mp-33024,-45.30117035,-3.7750975291666666,4.0901,1.5925e-05,10.5,8.5,-6.5,-6.5,6.0,-2.0,6.6875,5.3125,2.375,0.375,2.5748378277785546,0.8443049140209153,1.8124745464875627,-0.3087038744681099
mp-1062169,-6.00620853,-2.00206951,0.0,2.91e-05,13.0,4.0,-2.0,-5.0,1.5,0.5,2.5,0.5,4.5,-1.5,3.5797874822731677,-0.3154265177268323,3.22514514750728,0.0002397964997093993
mp-15556,-36.00362919,-3.6003629189999997,0.5375000000000001,0.0,12.5,6.5,-3.5,-7.5,5.0,1.0,4.25,-2.25,7.5,-1.5,3.407916874111365,-1.030452274386725,3.6028788381550303,-0.009122883792838099
mp-1208933,-139.37153469,-4.977554810357143,0.0,0.001127425,14.5,5.5,-3.5,-6.5,14.0,6.0,4.2,0.20000000000000018,6.55,-2.45,3.5939151643509444,-0.49763343864078724,3.3076606954617285,0.14029507521075857
mp-1182327,-108.14809521,-5.4074047604999995,0.0,2.00000005,13.0,5.0,-5.0,-9.0,10.0,6.0,3.5,-2.5,5.375,-2.625,2.7306981547953093,-1.4826892423292826,2.614169898936704,0.0968849980968951
mp-1074532,-44.32204695,-3.1658604964285715,0.0,2.93e-05,11.0,6.0,-5.0,-6.0,7.0,-1.0,3.3333333333333335,-2.1666666666666665,5.541666666666666,0.7916666666666665,2.771546098945688,-0.16283895213233568,2.677933945022648,-0.0036862097312224673
mp-1668,-10.51465727,-3.504885756666667,0.0,4.2e-06,13.0,4.0,-1.0,-4.0,1.5,0.5,4.5,0.5,7.5,-2.5,3.287695280516835,-0.3343047198742959,2.954432909660942,0.001928189018594928
mp-1094531,-58.53724988,-4.878104156666667,0.0,0.469280475,6.5,1.5,1.5,0.5,6.0,2.0,5.25,2.25,6.75,-2.25,3.351541764964574,1.1171826930223006e-06,3.351541475983603,1.351237501667768e-06
mp-850874,-461.01399756,-6.880805933731343,0.0429,18.0335212,14.0,4.0,-8.0,-6.0,33.5,14.5,5.224232456140351,1.1716008771929824,3.3146929824561404,-1.1063596491228072,2.9289683062419987,-0.301765850194303,1.9782818290811104,0.23465803616328296
mp-558247,-426.16375614,-7.102729268999999,0.18979999999999997,1.999999975,14.5,3.5,-7.5,-6.5,30.0,14.0,6.522727272727273,1.022727272727273,3.0,-1.0,3.215001904142791,-0.4999832038970766,1.9388973870057296,0.1141231082795432
mp-984,-35.14819535,-8.7870488375,4.4817,0.0,16.0,1.0,-12.0,-1.0,2.0,-0.0,6.0,-0.0,3.0,-0.0,2.509999996969828,-0.0,1.449149160591312,-0.0
mp-2628,-38.84159089,-6.4735984816666665,0.0,1.86829565,11.0,2.0,-1.0,-4.0,3.0,1.0,5.0,1.0,9.0,-3.0,2.829278233268217,-0.2858151424812556,2.982474841224559,4.597742186973619e-10
mp-1178654,-39.08941417,-4.88617677125,0.0,3.99999985,13.5,4.5,-5.5,-8.5,4.0,2.0,4.666666666666667,-1.3333333333333333,6.666666666666667,-3.333333333333333,2.767256814711973,-0.6462559722370755,2.2171071505292703,0.010075209297953247
mp-31474,-6.07093366,-0.6745481844444444,0.0,1.55e-05,12.0,6.0,-1.0,-5.0,4.5,2.5,4.071428571428571,1.0714285714285716,8.142857142857142,-3.857142857142857,3.71607268446016,-0.6829079600423196,3.6722187630758167,0.030424393895237545
mp-1244647,-50.69069378,-3.620763841428571,0.0,1.325e-05,11.0,6.0,-5.0,-6.0,7.0,1.0,3.25,-0.25,4.354166666666666,-0.4791666666666665,2.7654606928775833,-0.3207027962526312,2.789870403604704,0.014493991888268942
mp-22236,-61.63936399,-3.852460249375,0.0,0.0,15.5,2.5,-6.5,-1.5,8.0,4.0,3.5,2.5,5.333333333333333,-2.666666666666667,2.9651651333454443,0.0654239053525254,2.638642129884662,0.036254116969299366
mp-1105985,-102.12677784,-5.375093570526316,0.0,1.74e-05,16.0,5.0,-5.0,-4.0,9.5,4.5,4.242857142857143,1.0428571428571427,6.042857142857143,-2.7571428571428576,3.4012168668602554,-0.09490720072580183,3.154221830300942,0.17798540187867662
mp-2713,-15.24610058,-7.62305029,0.0,0.0,12.0,3.0,0.0,-3.0,1.0,-0.0,6.0,-0.0,8.0,-0.0,3.367,-0.0,2.915907534542205,-0.0
mp-19443,-60.08664184,-7.51083023,1.1456,5e-08,15.0,3.0,-7.0,-7.0,4.0,2.0,7.0,1.0,3.5,-1.5,3.2646905488810236,-0.5655804657055121,1.9664691707950104,0.05133366343238932
mp-1245197,-305.47365955,-3.0547365954999997,0.8638000000000001,3.34e-07,17.5,1.5,-10.5,-2.5,50.0,-0.0,1.5899999999999999,0.10999999999999999,2.67,0.050000000000000044,2.7757132890209517,0.09602876594584497,2.609390722628417,0.01609527154024093
mp-636746,-87.37263977,-7.281053314166667,1.1846,1e-07,13.5,4.5,-7.5,-6.5,6.0,2.0,3.125,1.625,3.375,-0.625,2.638107436742054,0.12714054603243774,2.099963079680734,0.27547089907420275
mp-1008777,-5.56889581,-1.8562986033333333,0.0,0.0115962,13.5,4.5,-1.5,-4.5,1.5,0.5,2.5,0.5,4.5,-1.5,3.1761563470842633,-0.3388436529157366,2.821146595110358,0.00021077537269076352
mp-569335,-152.56601209,-7.6283006045,0.0,0.0027983,12.5,3.5,-4.5,-7.5,10.0,2.0,3.0,-2.0,5.0,-1.0,2.332495721617083,-1.1062563262523852,2.5737935281248863,-3.3232949725459093e-10
mp-1025425,-49.40373211,-6.17546651375,0.0,4.3616617,7.5,5.5,-2.5,-2.5,4.0,2.0,9.0,3.0,5.0,-1.0,2.523464414286499,-0.03153558571350046,2.1005051751475667,0.26775906160727236
mp-23300,-10.5482169,-5.27410845,0.0,1.36e-05,15.0,6.0,-3.0,-6.0,1.0,-0.0,12.0,-0.0,6.0,-0.0,4.54245396,-0.0,3.2119999998019013,-0.0
